date,district_id,daily_deaths
2021-09-13,295,2
2021-09-13,296,1
2021-09-13,297,1
2021-09-13,298,2
2021-09-13,299,1
2021-09-13,300,4
2021-09-13,301,0
2021-09-13,302,0
2021-09-13,303,2
2021-09-13,304,1
2021-09-13,305,2
2021-09-13,306,5
2021-09-13,307,2
2021-09-13,308,2
2021-09-20,277,4
2021-09-20,278,6
2021-09-20,279,1
2021-09-20,280,2
2021-09-20,281,4
2021-09-20,282,2
2021-09-20,283,4
2021-09-20,284,4
2021-09-20,285,2
2021-09-20,286,1
2021-09-20,287,1
2021-09-20,288,1
2021-09-20,289,4
2021-09-20,290,4
2021-09-20,291,3
2021-09-20,292,4
2021-09-20,293,2
2021-09-20,294,0
2021-09-20,295,4
2021-09-20,296,4
2021-09-20,297,1
2021-09-20,298,2
2021-09-20,299,0
2021-09-20,300,4
2021-09-20,301,3
2021-09-20,302,4
2021-09-20,303,2
2021-09-20,304,1
2021-09-20,305,1
2021-09-20,306,2
2021-09-20,307,2
2021-09-20,308,0
2021-09-27,277,3
2021-09-27,278,2
2021-09-27,279,3
2021-09-27,280,3
2021-09-27,281,2
2021-09-27,282,1
2021-09-27,283,4
2021-09-27,284,5
2021-09-27,285,5
2021-09-27,286,2
2021-09-27,287,2
2021-09-27,288,0
2021-09-27,289,2
2021-09-27,290,2
2021-09-27,291,2
2021-09-27,292,2
2021-09-27,293,6
2021-09-27,294,4
2021-09-27,295,2
2021-09-27,296,2
2021-09-27,297,6
2021-09-27,298,3
2021-09-27,299,1
2021-09-27,300,3
2021-09-27,301,2
2021-09-27,302,1
2021-09-27,303,4
2021-09-27,304,4
2021-09-27,305,0
2021-09-27,306,1
2021-09-27,307,1
2021-09-27,308,2
2021-10-04,277,3
2021-10-04,278,3
2021-10-04,279,3
2021-10-04,280,4
2021-10-04,281,4
2021-10-04,282,2
2021-10-04,283,3
2021-10-04,284,1
2021-10-04,285,2
2021-10-04,286,2
2021-10-04,287,0
2021-10-04,288,1
2021-10-04,289,4
2021-10-04,290,4
2021-10-04,291,4
2021-10-04,292,2
2021-10-04,293,4
2021-10-04,294,0
2021-10-04,295,1
2021-10-04,296,3
2021-10-04,297,0
2021-10-04,298,2
2021-10-04,299,3
2021-10-04,300,0
2021-10-04,301,1
2021-10-04,302,0
2021-10-04,303,3
2021-10-04,304,0
2021-10-04,305,2
2021-10-04,306,2
2021-10-04,307,0
2021-10-04,308,2
2021-10-11,277,2
2021-10-11,278,3
2021-10-11,279,1
2021-10-11,280,2
2021-10-11,281,3
2021-10-11,282,0
2021-10-11,283,2
2021-10-11,284,5
2021-10-11,285,0
2021-10-11,286,1
2021-10-11,287,2
2021-10-11,288,1
2021-10-11,289,3
2021-10-11,290,2
2021-10-11,291,3
2021-10-11,292,3
2021-10-11,293,4
2021-10-11,294,0
2021-10-11,295,1
2021-10-11,296,1
2021-10-11,297,2
2021-10-11,298,1
2021-10-11,299,0
2021-10-11,300,2
2021-10-11,301,3
2021-10-11,302,2
2021-10-11,303,1
2021-10-11,304,0
2021-10-11,305,2
2021-10-11,306,1
2021-10-11,307,4
2021-10-11,308,0
2021-10-18,277,3
2021-10-18,278,2
2021-10-18,279,0
2021-10-18,280,3
2021-10-18,281,1
2021-10-18,282,0
2021-10-18,283,2
2021-10-18,284,3
2021-10-18,285,3
2021-10-18,286,2
2021-10-18,287,5
2021-10-18,288,0
2021-10-18,289,1
2021-10-18,290,4
2021-10-18,291,4
2021-10-18,292,0
2021-10-18,293,3
2021-10-18,294,1
2021-10-18,295,0
2021-10-18,296,1
2021-10-18,297,1
2021-10-18,298,3
2021-10-18,299,3
2021-10-18,300,6
2021-10-18,301,3
2021-10-18,302,1
2021-10-18,303,2
2021-10-18,304,1
2021-10-18,305,3
2021-10-18,306,2
2021-10-18,307,0
2021-10-18,308,2
2021-10-25,277,4
2021-10-25,278,8
2021-10-25,279,4
2021-10-25,280,5
2021-10-25,281,2
2021-10-25,282,0
2021-10-25,283,4
2021-10-25,284,4
2021-10-25,285,3
2021-10-25,286,1
2021-10-25,287,4
2021-10-25,288,2
2021-10-25,289,2
2021-10-25,290,4
2021-10-25,291,2
2021-10-25,292,3
2021-10-25,293,3
2021-10-25,294,3
2021-10-25,295,1
2021-10-25,296,0
2021-10-25,297,1
2021-10-25,298,2
2021-10-25,299,1
2021-10-25,300,4
2021-10-25,301,2
2021-10-25,302,3
2021-10-25,303,1
2021-10-25,304,3
2021-10-25,305,1
2021-10-25,306,4
2021-10-25,307,3
2021-10-25,308,1
2021-11-01,277,1
2021-11-01,278,1
2021-11-01,279,2
2021-11-01,280,5
2021-11-01,281,0
2021-11-01,282,4
2021-11-01,283,9
2021-11-01,284,4
2021-11-01,285,7
2021-11-01,286,1
2021-11-01,287,7
2021-11-01,288,2
2021-11-01,289,2
2021-11-01,290,3
2021-11-01,291,4
2021-11-01,292,4
2021-11-01,293,3
2021-11-01,294,1
2021-11-01,295,2
2021-11-01,296,1
2021-11-01,297,2
2021-11-01,298,3
2021-11-01,299,2
2021-11-01,300,6
2021-11-01,301,2
2021-11-01,302,1
2021-11-01,303,0
2021-11-01,304,4
2021-11-01,305,1
2021-11-01,306,2
2021-11-01,307,2
2021-11-01,308,3
2021-11-08,277,1
2021-11-08,278,5
2021-11-08,279,4
2021-11-08,280,3
2021-11-08,281,2
2021-11-08,282,2
2021-11-08,283,2
2021-11-08,284,4
2021-11-08,285,3
2021-11-08,286,2
2021-11-08,287,2
2021-11-08,288,1
2021-11-08,289,3
2021-11-08,290,0
2021-11-08,291,1
2021-11-08,292,1
2021-11-08,293,3
2021-11-08,294,1
2021-11-08,295,3
2021-11-08,296,4
2021-11-08,297,3
2021-11-08,298,2
2021-11-08,299,3
2021-11-08,300,3
2021-11-08,301,3
2021-11-08,302,4
2021-11-08,303,0
2021-11-08,304,3
2021-11-08,305,3
2021-11-08,306,1
2021-11-08,307,7
2021-11-08,308,2
2021-11-15,277,1
2021-11-15,278,0
2021-11-15,279,3
2021-11-15,280,5
2021-11-15,281,2
2021-11-15,282,0
2021-11-15,283,4
2021-11-15,284,5
2021-11-15,285,2
2021-11-15,286,2
2021-11-15,287,0
2021-11-15,288,3
2021-11-15,289,1
2021-11-15,290,4
2021-11-15,291,2
2021-11-15,292,0
2021-11-15,293,1
2021-11-15,294,2
2021-11-15,295,1
2021-11-15,296,0
2021-11-15,297,2
2021-11-15,298,2
2021-11-15,299,0
2021-11-15,300,1
2021-11-15,301,1
2021-11-15,302,1
2021-11-15,303,1
2021-11-15,304,2
2021-11-15,305,1
2021-11-15,306,1
2021-11-15,307,1
2021-11-15,308,1
2021-11-22,277,3
2021-11-22,278,6
2021-11-22,279,3
2021-11-22,280,3
2021-11-22,281,3
2021-11-22,282,1
2021-11-22,283,2
2021-11-22,284,0
2021-11-22,285,3
2021-11-22,286,0
2021-11-22,287,4
2021-11-22,288,1
2021-11-22,289,1
2021-11-22,290,2
2021-11-22,291,3
2021-11-22,292,0
2021-11-22,293,2
2021-11-22,294,3
2021-11-22,295,2
2021-11-22,296,3
2021-11-22,297,2
2021-11-22,298,2
2021-11-22,299,2
2021-11-22,300,3
2021-11-22,301,1
2021-11-22,302,1
2021-11-22,303,4
2021-11-22,304,2
2021-11-22,305,1
2021-11-22,306,4
2021-11-22,307,6
2021-11-22,308,2
2021-11-29,277,6
2021-11-29,278,3
2021-11-29,279,1
2021-11-29,280,6
2021-11-29,281,3
2021-11-29,282,1
2021-11-29,283,0
2021-11-29,284,4
2021-11-29,285,4
2021-11-29,286,0
2021-11-29,287,1
2021-11-29,288,4
2021-11-29,289,0
2021-11-29,290,2
2021-11-29,291,4
2021-11-29,292,4
2021-11-29,293,2
2021-11-29,294,2
2021-11-29,295,3
2021-11-29,296,0
2021-11-29,297,1
2021-11-29,298,6
2021-11-29,299,1
2021-11-29,300,4
2021-11-29,301,5
2021-11-29,302,0
2021-11-29,303,4
2021-11-29,304,0
2021-11-29,305,1
2021-11-29,306,6
2021-11-29,307,6
2021-11-29,308,3
2021-12-06,277,1
2021-12-06,278,2
2021-12-06,279,1
2021-12-06,280,2
2021-12-06,281,6
2021-12-06,282,2
2021-12-06,283,7
2021-12-06,284,5
2021-12-06,285,2
2021-12-06,286,3
2021-12-06,287,3
2021-12-06,288,3
2021-12-06,289,4
2021-12-06,290,3
2021-12-06,291,4
2021-12-06,292,5
2021-12-06,293,2
2021-12-06,294,3
2021-12-06,295,0
2021-12-06,296,1
2021-12-06,297,5
2021-12-06,298,4
2021-12-06,299,2
2021-12-06,300,4
2021-12-06,301,4
2021-12-06,302,1
2021-12-06,303,3
2021-12-06,304,2
2021-12-06,305,2
2021-12-06,306,4
2021-12-06,307,3
2021-12-06,308,5
2021-12-13,277,2
2021-12-13,278,2
2021-12-13,279,1
2021-12-13,280,4
2021-12-13,281,6
2021-12-13,282,2
2021-12-13,283,5
2021-12-13,284,9
2021-12-13,285,3
2021-12-13,286,2
2021-12-13,287,3
2021-12-13,288,2
2021-12-13,289,3
2021-12-13,290,1
2021-12-13,291,4
2021-12-13,292,3
2021-12-13,293,1
2021-12-13,294,3
2021-12-13,295,1
2021-12-13,296,2
2021-12-13,297,4
2021-12-13,298,5
2021-12-13,299,1
2021-12-13,300,5
2021-12-13,301,4
2021-12-13,302,1
2021-12-13,303,4
2021-12-13,304,4
2021-12-13,305,3
2021-12-13,306,6
2021-12-13,307,1
2021-12-13,308,3
2021-12-20,277,6
2021-12-20,278,2
2021-12-20,279,7
2021-12-20,280,8
2021-12-20,281,6
2021-12-20,282,1
2021-12-20,283,1
2021-12-20,284,6
2021-12-20,285,4
2021-12-20,286,5
2021-12-20,287,9
2021-12-20,288,6
2021-12-20,289,2
2021-12-20,290,4
2021-12-20,291,9
2021-12-20,292,1
2021-12-20,293,1
2021-12-20,294,1
2021-12-20,295,4
2021-12-20,296,2
2021-12-20,297,5
2021-12-20,298,8
2021-12-20,299,2
2021-12-20,300,5
2021-12-20,301,13
2021-12-20,302,2
2021-12-20,303,8
2021-12-20,304,4
2021-12-20,305,6
2021-12-20,306,6
2021-12-20,307,9
2021-12-20,308,0
2021-12-27,277,4
2021-12-27,278,10
2021-12-27,279,11
2021-12-27,280,6
2021-12-27,281,7
2021-12-27,282,4
2021-12-27,283,14
2021-12-27,284,10
2021-12-27,285,6
2021-12-27,286,15
2021-12-27,287,7
2021-12-27,288,2
2021-12-27,289,4
2021-12-27,290,5
2021-12-27,291,4
2021-12-27,292,2
2021-12-27,293,7
2021-12-27,294,4
2021-12-27,295,4
2021-12-27,296,1
2021-12-27,297,8
2021-12-27,298,6
2021-12-27,299,6
2021-12-27,300,7
2021-12-27,301,15
2021-12-27,302,3
2021-12-27,303,14
2021-12-27,304,5
2021-12-27,305,7
2021-12-27,306,3
2021-12-27,307,12
2021-12-27,308,5
2022-01-03,277,11
2022-01-03,278,14
2022-01-03,279,17
2022-01-03,280,8
2022-01-03,281,6
2022-01-03,282,5
2022-01-03,283,8
2022-01-03,284,8
2022-01-03,285,7
2022-01-03,286,14
2022-01-03,287,10
2022-01-03,288,8
2022-01-03,289,7
2022-01-03,290,7
2022-01-03,291,16
2022-01-03,292,6
2022-01-03,293,7
2022-01-03,294,1
2022-01-03,295,3
2022-01-03,296,6
2022-01-03,297,13
2022-01-03,298,15
2022-01-03,299,3
2022-01-03,300,9
2022-01-03,301,9
2022-01-03,302,2
2022-01-03,303,8
2022-01-03,304,8
2022-01-03,305,6
2022-01-03,306,4
2022-01-03,307,11
2022-01-03,308,7
2022-01-10,277,15
2022-01-10,278,14
2022-01-10,279,11
2022-01-10,280,14
2022-01-10,281,5
2022-01-10,282,4
2022-01-10,283,14
2022-01-10,284,8
2022-01-10,285,9
2022-01-10,286,5
2022-01-10,287,7
2022-01-10,288,6
2022-01-10,289,6
2022-01-10,290,7
2022-01-10,291,12
2022-01-10,292,6
2022-01-10,293,9
2022-01-10,294,2
2022-01-10,295,9
2022-01-10,296,2
2022-01-10,297,9
2022-01-10,298,12
2022-01-10,299,7
2022-01-10,300,14
2022-01-10,301,7
2022-01-10,302,10
2022-01-10,303,8
2022-01-10,304,8
2022-01-10,305,6
2022-01-10,306,8
2022-01-10,307,11
2022-01-10,308,3
2022-01-17,277,5
2022-01-17,278,12
2022-01-17,279,5
2022-01-17,280,11
2022-01-17,281,8
2022-01-17,282,3
2022-01-17,283,12
2022-01-17,284,7
2022-01-17,285,18
2022-01-17,286,8
2022-01-17,287,3
2022-01-17,288,3
2022-01-17,289,4
2022-01-17,290,6
2022-01-17,291,13
2022-01-17,292,3
2022-01-17,293,8
2022-01-17,294,3
2022-01-17,295,6
2022-01-17,296,7
2022-01-17,297,9
2022-01-17,298,13
2022-01-17,299,7
2022-01-17,300,6
2022-01-17,301,10
2022-01-17,302,6
2022-01-17,303,4
2022-01-17,304,6
2022-01-17,305,4
2022-01-17,306,13
2022-01-17,307,9
2022-01-17,308,3
2022-01-24,277,2
2022-01-24,278,9
2022-01-24,279,3
2022-01-24,280,8
2022-01-24,281,3
2022-01-24,282,1
2022-01-24,283,12
2022-01-24,284,1
2022-01-24,285,7
2022-01-24,286,4
2022-01-24,287,4
2022-01-24,288,3
2022-01-24,289,3
2022-01-24,290,7
2022-01-24,291,13
2022-01-24,292,4
2022-01-24,293,5
2022-01-24,294,3
2022-01-24,295,1
2022-01-24,296,7
2022-01-24,297,1
2022-01-24,298,6
2022-01-24,299,3
2022-01-24,300,6
2022-01-24,301,9
2022-01-24,302,5
2022-01-24,303,4
2022-01-24,304,7
2022-01-24,305,3
2022-01-24,306,6
2022-01-24,307,7
2022-01-24,308,6
2022-01-31,277,1
2022-01-31,278,3
2022-01-31,279,4
2022-01-31,280,2
2022-01-31,281,3
2022-01-31,282,3
2022-01-31,283,13
2022-01-31,284,10
2022-01-31,285,5
2022-01-31,286,5
2022-01-31,287,4
2022-01-31,288,1
2022-01-31,289,1
2022-01-31,290,4
2022-01-31,291,6
2022-01-31,292,3
2022-01-31,293,6
2022-01-31,294,3
2022-01-31,295,2
2022-01-31,296,3
2022-01-31,297,2
2022-01-31,298,3
2022-01-31,299,0
2022-01-31,300,5
2022-01-31,301,8
2022-01-31,302,6
2022-01-31,303,8
2022-01-31,304,8
2022-01-31,305,2
2022-01-31,306,6
2022-01-31,307,2
2022-01-31,308,2
2022-02-07,277,2
2022-02-07,278,4
2022-02-07,279,5
2022-02-07,280,1
2022-02-07,281,5
2022-02-07,282,0
2022-02-07,283,7
2022-02-07,284,5
2022-02-07,285,2
2022-02-07,286,1
2022-02-07,287,1
2022-02-07,288,1
2022-02-07,289,4
2022-02-07,290,2
2022-02-07,291,3
2022-02-07,292,6
2022-02-07,293,5
2022-02-07,294,1
2022-02-07,295,0
2022-02-07,296,2
2022-02-07,297,4
2022-02-07,298,5
2022-02-07,299,5
2022-02-07,300,1
2022-02-07,301,4
2022-02-07,302,3
2022-02-07,303,2
2022-02-07,304,2
2022-02-07,305,1
2022-02-07,306,10
2022-02-07,307,3
2022-02-07,308,1
2022-02-14,277,4
2022-02-14,278,3
2022-02-14,279,2
2022-02-14,280,1
2022-02-14,281,1
2022-02-14,282,2
2022-02-14,283,9
2022-02-14,284,2
2022-02-14,285,2
2022-02-14,286,0
2022-02-14,287,1
2022-02-14,288,2
2022-02-14,289,2
2022-02-14,290,0
2022-02-14,291,9
2022-02-14,292,3
2022-02-14,293,0
2022-02-14,294,2
2022-02-14,295,1
2022-02-14,296,1
2022-02-14,297,2
2022-02-14,298,4
2022-02-14,299,3
2022-02-14,300,2
2022-02-14,301,5
2022-02-14,302,1
2022-02-14,303,4
2022-02-14,304,1
2022-02-14,305,2
2022-02-14,306,3
2022-02-14,307,4
2022-02-14,308,2
2022-02-21,277,2
2022-02-21,278,3
2022-02-21,279,5
2022-02-21,280,2
2022-02-21,281,3
2022-02-21,282,2
2022-02-21,283,6
2022-02-21,284,7
2022-02-21,285,3
2022-02-21,286,2
2022-02-21,287,1
2022-02-21,288,3
2022-02-21,289,0
2022-02-21,290,0
2022-02-21,291,4
2022-02-21,292,0
2022-02-21,293,2
2022-02-21,294,2
2022-02-21,295,2
2022-02-21,296,1
2022-02-21,297,1
2022-02-21,298,2
2022-02-21,299,0
2022-02-21,300,5
2022-02-21,301,0
2022-02-21,302,0
2022-02-21,303,2
2022-02-21,304,5
2022-02-21,305,0
2022-02-21,306,2
2022-02-21,307,2
2022-02-21,308,1
2022-02-28,277,3
2022-02-28,278,2
2022-02-28,279,3
2022-02-28,280,6
2022-02-28,281,3
2022-02-28,282,0
2022-02-28,283,4
2022-02-28,284,4
2022-02-28,285,0
2022-02-28,286,3
2022-02-28,287,2
2022-02-28,288,0
2022-02-28,289,3
2022-02-28,290,3
2022-02-28,291,4
2022-02-28,292,2
2022-02-28,293,2
2022-02-28,294,1
2022-02-28,295,2
2022-02-28,296,2
2022-02-28,297,3
2022-02-28,298,2
2022-02-28,299,2
2022-02-28,300,4
2022-02-28,301,4
2022-02-28,302,2
2022-02-28,303,1
2022-02-28,304,3
2022-02-28,305,2
2022-02-28,306,0
2022-02-28,307,1
2022-02-28,308,0
2022-03-07,277,2
2022-03-07,278,3
2022-03-07,279,2
2022-03-07,280,2
2022-03-07,281,4
2022-03-07,282,0
2022-03-07,283,6
2022-03-07,284,4
2022-03-07,285,2
2022-03-07,286,2
2022-03-07,287,1
2022-03-07,288,2
2022-03-07,289,1
2022-03-07,290,3
2022-03-07,291,9
2022-03-07,292,1
2022-03-07,293,2
2022-03-07,294,1
2022-03-07,295,4
2022-03-07,296,2
2022-03-07,297,1
2022-03-07,298,2
2022-03-07,299,0
2022-03-07,300,0
2022-03-07,301,2
2022-03-07,302,1
2022-03-07,303,3
2022-03-07,304,2
2022-03-07,305,0
2022-03-07,306,5
2022-03-07,307,0
2022-03-07,308,2
2022-03-14,277,2
2022-03-14,278,4
2022-03-14,279,2
2022-03-14,280,4
2022-03-14,281,4
2022-03-14,282,0
2022-03-14,283,4
2022-03-14,284,2
2022-03-14,285,3
2022-03-14,286,5
2022-03-14,287,5
2022-03-14,288,2
2022-03-14,289,4
2022-03-14,290,2
2022-03-14,291,3
2022-03-14,292,1
2022-03-14,293,4
2022-03-14,294,0
2022-03-14,295,0
2022-03-14,296,2
2022-03-14,297,2
2022-03-14,298,2
2022-03-14,299,3
2022-03-14,300,3
2022-03-14,301,3
2022-03-14,302,2
2022-03-14,303,0
2022-03-14,304,4
2022-03-14,305,1
2022-03-14,306,6
2022-03-14,307,1
2022-03-14,308,0
2022-03-21,277,3
2022-03-21,278,2
2022-03-21,279,1
2022-03-21,280,4
2022-03-21,281,6
2022-03-21,282,0
2022-03-21,283,5
2022-03-21,284,9
2022-03-21,285,5
2022-03-21,286,3
2022-03-21,287,1
2022-03-21,288,1
2022-03-21,289,3
2022-03-21,290,2
2022-03-21,291,5
2022-03-21,292,2
2022-03-21,293,4
2022-03-21,294,1
2022-03-21,295,0
2022-03-21,296,4
2022-03-21,297,2
2022-03-21,298,5
2022-03-21,299,2
2022-03-21,300,2
2022-03-21,301,4
2022-03-21,302,1
2022-03-21,303,2
2022-03-21,304,4
2022-03-21,305,1
2022-03-21,306,5
2022-03-21,307,2
2022-03-21,308,2
2022-03-28,277,4
2022-03-28,278,7
2022-03-28,279,7
2022-03-28,280,6
2022-03-28,281,5
2022-03-28,282,4
2022-03-28,283,1
2022-03-28,284,3
2022-03-28,285,4
2022-03-28,286,5
2022-03-28,287,2
2022-03-28,288,0
2022-03-28,289,2
2022-03-28,290,8
2022-03-28,291,7
2022-03-28,292,3
2022-03-28,293,2
2022-03-28,294,3
2022-03-28,295,3
2022-03-28,296,4
2022-03-28,297,2
2022-03-28,298,4
2022-03-28,299,0
2022-03-28,300,2
2022-03-28,301,7
2022-03-28,302,2
2022-03-28,303,4
2022-03-28,304,6
2022-03-28,305,1
2022-03-28,306,3
2022-03-28,307,2
2022-03-28,308,2
2022-04-04,277,1
2022-04-04,278,7
2022-04-04,279,7
2022-04-04,280,5
2022-04-04,281,5
2022-04-04,282,5
2022-04-04,283,8
2022-04-04,284,11
2022-04-04,285,0
2022-04-04,286,6
2022-04-04,287,1
2022-04-04,288,2
2022-04-04,289,4
2022-04-04,290,2
2022-04-04,291,4
2022-04-04,292,6
2022-04-04,293,3
2022-04-04,294,2
2022-04-04,295,1
2022-04-04,296,5
2022-04-04,297,2
2022-04-04,298,2
2022-04-04,299,7
2022-04-04,300,2
2022-04-04,301,8
2022-04-04,302,1
2022-04-04,303,3
2022-04-04,304,1
2022-04-04,305,1
2022-04-04,306,4
2022-04-04,307,7
2022-04-04,308,4
2022-04-11,277,6
2022-04-11,278,5
2022-04-11,279,9
2022-04-11,280,6
2022-04-11,281,4
2022-04-11,282,5
2022-04-11,283,2
2022-04-11,284,6
2022-04-11,285,7
2022-04-11,286,6
2022-04-11,287,2
2022-04-11,288,0
2022-04-11,289,1
2022-04-11,290,3
2022-04-11,291,5
2022-04-11,292,6
2022-04-11,293,6
2022-04-11,294,2
2022-04-11,295,2
2022-04-11,296,2
2022-04-11,297,5
2022-04-11,298,4
2022-04-11,299,4
2022-04-11,300,4
2022-04-11,301,1
2022-04-11,302,4
2022-04-11,303,4
2022-04-11,304,7
2022-04-11,305,3
2022-04-11,306,4
2022-04-11,307,3
2022-04-11,308,4
2022-04-18,277,2
2022-04-18,278,3
2022-04-18,279,6
2022-04-18,280,0
2022-04-18,281,4
2022-04-18,282,2
2022-04-18,283,3
2022-04-18,284,4
2022-04-18,285,4
2022-04-18,286,2
2022-04-18,287,1
2022-04-18,288,0
2022-04-18,289,4
2022-04-18,290,4
2022-04-18,291,1
2022-04-18,292,1
2022-04-18,293,6
2022-04-18,294,3
2022-04-18,295,1
2022-04-18,296,2
2022-04-18,297,0
2022-04-18,298,0
2022-04-18,299,2
2022-04-18,300,3
2022-04-18,301,5
2022-04-18,302,2
2022-04-18,303,1
2022-04-18,304,7
2022-04-18,305,2
2022-04-18,306,0
2022-04-18,307,3
2022-04-18,308,2
2022-04-25,277,1
2022-04-25,278,4
2022-04-25,279,2
2022-04-25,280,2
2022-04-25,281,2
2022-04-25,282,3
2022-04-25,283,4
2022-04-25,284,3
2022-04-25,285,4
2022-04-25,286,4
2022-04-25,287,0
2022-04-25,288,1
2022-04-25,289,1
2022-04-25,290,0
2022-04-25,291,2
2022-04-25,292,5
2022-04-25,293,1
2022-04-25,294,2
2022-04-25,295,5
2022-04-25,296,0
2022-04-25,297,3
2022-04-25,298,1
2022-04-25,299,4
2022-04-25,300,2
2022-04-25,301,1
2022-04-25,302,1
2022-04-25,303,3
2022-04-25,304,4
2022-04-25,305,1
2022-04-25,306,0
2022-04-25,307,0
2022-04-25,308,1
2022-05-02,277,1
2022-05-02,278,0
2022-05-02,279,3
2022-05-02,280,5
2022-05-02,281,5
2022-05-02,282,2
2022-05-02,283,2
2022-05-02,284,1
2022-05-02,285,2
2022-05-02,286,2
2022-05-02,287,0
2022-05-02,288,2
2022-05-02,289,1
2022-05-02,290,1
2022-05-02,291,1
2022-05-02,292,2
2022-05-02,293,0
2022-05-02,294,1
2022-05-02,295,2
2022-05-02,296,3
2022-05-02,297,1
2022-05-02,298,0
2022-05-02,299,0
2022-05-02,300,1
2022-05-02,301,3
2022-05-02,302,1
2022-05-02,303,2
2022-05-02,304,1
2022-05-02,305,0
2022-05-02,306,1
2022-05-02,307,1
2022-05-02,308,0
2022-05-09,277,0
2022-05-09,278,5
2022-05-09,279,2
2022-05-09,280,0
2022-05-09,281,2
2022-05-09,282,0
2022-05-09,283,1
2022-05-09,284,0
2022-05-09,285,2
2022-05-09,286,0
2022-05-09,287,2
2022-05-09,288,3
2022-05-09,289,0
2022-05-09,290,2
2022-05-09,291,3
2022-05-09,292,2
2022-05-09,293,4
2022-05-09,294,1
2022-05-09,295,3
2022-05-09,296,1
2022-05-09,297,0
2022-05-09,298,0
2022-05-09,299,0
2022-05-09,300,1
2022-05-09,301,3
2022-05-09,302,1
2022-05-09,303,2
2022-05-09,304,1
2022-05-09,305,0
2022-05-09,306,0
2022-05-09,307,2
2022-05-09,308,2
2022-05-16,277,1
2022-05-16,278,1
2022-05-16,279,4
2022-05-16,280,0
2022-05-16,281,3
2022-05-16,282,0
2022-05-16,283,3
2022-05-16,284,4
2022-05-16,285,3
2022-05-16,286,3
2022-05-16,287,0
2022-05-16,288,1
2022-05-16,289,0
2022-05-16,290,0
2022-05-16,291,2
2022-05-16,292,2
2022-05-16,293,1
2022-05-16,294,0
2022-05-16,295,1
2022-05-16,296,2
2022-05-16,297,1
2022-05-16,298,0
2022-05-16,299,0
2022-05-16,300,1
2022-05-16,301,2
2022-05-16,302,0
2022-05-16,303,3
2022-05-16,304,1
2022-05-16,305,0
2022-05-16,306,2
2022-05-16,307,0
2022-05-16,308,0
2022-05-23,277,0
2022-05-23,278,1
2022-05-23,279,3
2022-05-23,280,1
2022-05-23,281,1
2022-05-23,282,0
2022-05-23,283,4
2022-05-23,284,1
2022-05-23,285,1
2022-05-23,286,1
2022-05-23,287,1
2022-05-23,288,0
2022-05-23,289,0
2022-05-23,290,3
2022-05-23,291,3
2022-05-23,292,5
2022-05-23,293,1
2022-05-23,294,0
2022-05-23,295,0
2022-05-23,296,0
2022-05-23,297,1
2022-05-23,298,1
2022-05-23,299,0
2022-05-23,300,1
2022-05-23,301,1
2022-05-23,302,0
2022-05-23,303,1
2022-05-23,304,0
2022-05-23,305,0
2022-05-23,306,1
2022-05-23,307,2
2022-05-23,308,1
2022-05-30,277,1
2022-05-30,278,1
2022-05-30,279,2
2022-05-30,280,2
2022-05-30,281,0
2022-05-30,282,0
2022-05-30,283,1
2022-05-30,284,1
2022-05-30,285,0
2022-05-30,286,1
2022-05-30,287,0
2022-05-30,288,0
2022-05-30,289,1
2022-05-30,290,1
2022-05-30,291,3
2022-05-30,292,2
2022-05-30,293,1
2022-05-30,294,0
2022-05-30,295,2
2022-05-30,296,0
2022-05-30,297,1
2022-05-30,298,0
2022-05-30,299,2
2022-05-30,300,0
2022-05-30,301,1
2022-05-30,302,0
2022-05-30,303,0
2022-05-30,304,1
2022-05-30,305,1
2022-05-30,306,2
2022-05-30,307,0
2022-05-30,308,0
2022-06-06,277,0
2022-06-06,278,3
2022-06-06,279,0
2022-06-06,280,2
2022-06-06,281,0
2022-06-06,282,2
2022-06-06,283,1
2022-06-06,284,1
2022-06-06,285,0
2022-06-06,286,3
2022-06-06,287,0
2022-06-06,288,1
2022-06-06,289,2
2022-06-06,290,0
2022-06-06,291,4
2022-06-06,292,3
2022-06-06,293,0
2022-06-06,294,0
2022-06-06,295,2
2022-06-06,296,0
2022-06-06,297,1
2022-06-06,298,2
2022-06-06,299,1
2022-06-06,300,2
2022-06-06,301,1
2022-06-06,302,0
2022-06-06,303,0
2022-06-06,304,0
2022-06-06,305,0
2022-06-06,306,0
2022-06-06,307,0
2022-06-06,308,1
2022-06-13,277,2
2022-06-13,278,0
2022-06-13,279,2
2022-06-13,280,2
2022-06-13,281,5
2022-06-13,282,4
2022-06-13,283,0
2022-06-13,284,0
2022-06-13,285,3
2022-06-13,286,0
2022-06-13,287,0
2022-06-13,288,0
2022-06-13,289,0
2022-06-13,290,0
2022-06-13,291,2
2022-06-13,292,5
2022-06-13,293,1
2022-06-13,294,1
2022-06-13,295,0
2022-06-13,296,1
2022-06-13,297,2
2022-06-13,298,1
2022-06-13,299,1
2022-06-13,300,0
2022-06-13,301,0
2022-06-13,302,1
2022-06-13,303,1
2022-06-13,304,0
2022-06-13,305,1
2022-06-13,306,2
2022-06-13,307,1
2022-06-13,308,2
2022-06-20,277,2
2022-06-20,278,3
2022-06-20,279,1
2022-06-20,280,2
2022-06-20,281,9
2022-06-20,282,2
2022-06-20,283,1
2022-06-20,284,2
2022-06-20,285,2
