date,district_id,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-04-19,289,-27.571428571428573,-3.2857142857142856,70.85714285714286,-42.142857142857146,-44.857142857142854,11.428571428571429
2021-04-19,290,-23.857142857142858,7.142857142857143,132.57142857142858,-31.428571428571427,-25.0,10.714285714285714
2021-04-19,291,-26.714285714285715,1.5714285714285714,51.57142857142857,-28.0,-29.142857142857142,9.714285714285714
2021-04-19,292,-25.571428571428573,1.1428571428571428,130.71428571428572,-66.42857142857143,-30.285714285714285,10.0
2021-04-19,293,-22.571428571428573,2.0,82.42857142857143,-33.714285714285715,-31.428571428571427,10.0
2021-04-19,294,-61.57142857142857,-13.0,96.42857142857143,-69.14285714285714,-51.57142857142857,15.857142857142858
2021-04-19,295,-59.57142857142857,6.571428571428571,29.142857142857142,-58.142857142857146,-46.142857142857146,13.857142857142858
2021-04-19,296,-31.285714285714285,-5.428571428571429,147.0,-39.42857142857143,-38.0,12.714285714285714
2021-04-19,297,-44.142857142857146,-4.714285714285714,66.0,-51.42857142857143,-42.42857142857143,13.857142857142858
2021-04-19,298,-20.285714285714285,11.857142857142858,96.0,-35.857142857142854,-40.57142857142857,13.0
2021-04-19,299,-33.285714285714285,-4.142857142857143,73.42857142857143,-38.42857142857143,-36.142857142857146,11.714285714285714
2021-04-19,300,-34.142857142857146,0.42857142857142855,229.85714285714286,-39.285714285714285,-31.857142857142858,10.142857142857142
2021-04-19,301,-31.714285714285715,3.5714285714285716,51.714285714285715,-39.714285714285715,-36.857142857142854,10.285714285714286
2021-04-19,302,-26.0,8.714285714285714,72.85714285714286,-39.857142857142854,-45.0,13.428571428571429
2021-04-19,303,-45.714285714285715,-7.285714285714286,26.714285714285715,-48.0,-42.142857142857146,13.857142857142858
2021-04-19,304,-21.142857142857142,-1.2857142857142858,92.71428571428571,-44.714285714285715,-38.42857142857143,11.142857142857142
2021-04-19,305,-53.0,-9.428571428571429,4.571428571428571,-49.714285714285715,-47.857142857142854,15.285714285714286
2021-04-19,306,-12.428571428571429,1.8571428571428572,70.14285714285714,-40.42857142857143,-38.714285714285715,10.571428571428571
2021-04-19,307,-33.857142857142854,-2.857142857142857,82.71428571428571,-44.0,-43.285714285714285,15.142857142857142
2021-04-19,308,-70.0,-25.571428571428573,-20.142857142857142,-61.714285714285715,-51.42857142857143,14.285714285714286
2021-04-26,276,-84.14285714285714,-45.57142857142857,-79.57142857142857,-68.42857142857143,-65.0,
2021-04-26,277,-19.857142857142858,-0.5714285714285714,61.57142857142857,-31.571428571428573,-38.0,9.428571428571429
2021-04-26,278,-24.428571428571427,-1.1428571428571428,62.285714285714285,-39.857142857142854,-42.285714285714285,12.857142857142858
2021-04-26,279,-28.714285714285715,2.0,63.714285714285715,-42.285714285714285,-38.57142857142857,12.0
2021-04-26,280,-24.142857142857142,4.714285714285714,79.14285714285714,-37.857142857142854,-40.857142857142854,11.285714285714286
2021-04-26,281,-24.142857142857142,2.0,44.0,-42.57142857142857,-41.714285714285715,13.857142857142858
2021-04-26,282,-65.71428571428571,-24.428571428571427,24.428571428571427,-58.285714285714285,-49.714285714285715,15.857142857142858
2021-04-26,283,-30.285714285714285,4.714285714285714,57.285714285714285,-44.714285714285715,-35.0,12.142857142857142
2021-04-26,284,-22.857142857142858,1.0,63.57142857142857,-42.57142857142857,-40.142857142857146,12.0
2021-04-26,285,-22.857142857142858,0.42857142857142855,34.57142857142857,-41.285714285714285,-35.285714285714285,10.571428571428571
2021-04-26,286,-27.714285714285715,1.0,31.142857142857142,-34.57142857142857,-45.0,12.857142857142858
2021-04-26,287,-44.714285714285715,1.4285714285714286,68.85714285714286,-46.714285714285715,-44.857142857142854,13.428571428571429
2021-04-26,288,-49.714285714285715,-16.428571428571427,31.428571428571427,-45.285714285714285,-50.714285714285715,14.571428571428571
2021-04-26,289,-28.857142857142858,-5.0,41.0,-44.714285714285715,-48.57142857142857,12.428571428571429
2021-04-26,290,-26.571428571428573,6.142857142857143,83.14285714285714,-35.857142857142854,-32.285714285714285,12.142857142857142
2021-04-26,291,-27.714285714285715,-0.14285714285714285,36.0,-32.285714285714285,-36.0,11.142857142857142
2021-04-26,292,-27.857142857142858,-0.5714285714285714,90.0,-67.42857142857143,-35.714285714285715,11.571428571428571
2021-04-26,293,-24.571428571428573,1.0,55.142857142857146,-37.57142857142857,-36.142857142857146,11.285714285714286
2021-04-26,294,-63.0,-16.0,63.285714285714285,-71.28571428571429,-53.714285714285715,16.428571428571427
2021-04-26,295,-58.142857142857146,2.142857142857143,8.428571428571429,-60.285714285714285,-49.285714285714285,14.571428571428571
2021-04-26,296,-29.0,-9.571428571428571,121.0,-41.0,-42.285714285714285,13.857142857142858
2021-04-26,297,-43.285714285714285,-6.285714285714286,40.0,-50.714285714285715,-46.142857142857146,14.714285714285714
2021-04-26,298,-21.428571428571427,9.0,70.42857142857143,-38.714285714285715,-44.0,14.142857142857142
2021-04-26,299,-34.285714285714285,-5.571428571428571,50.0,-41.714285714285715,-40.714285714285715,13.142857142857142
2021-04-26,300,-31.857142857142858,1.1428571428571428,182.14285714285714,-40.285714285714285,-36.714285714285715,11.142857142857142
2021-04-26,301,-31.571428571428573,2.2857142857142856,33.714285714285715,-40.857142857142854,-42.142857142857146,11.571428571428571
2021-04-26,302,-27.0,6.428571428571429,52.57142857142857,-45.57142857142857,-48.857142857142854,14.571428571428571
2021-04-26,303,-45.42857142857143,-9.142857142857142,9.142857142857142,-48.142857142857146,-45.57142857142857,14.571428571428571
2021-04-26,304,-23.0,-3.142857142857143,66.28571428571429,-47.142857142857146,-43.714285714285715,12.571428571428571
2021-04-26,305,-53.714285714285715,-10.0,-10.428571428571429,-52.714285714285715,-49.142857142857146,15.428571428571429
2021-04-26,306,-12.857142857142858,1.1428571428571428,41.0,-42.57142857142857,-43.285714285714285,12.142857142857142
2021-04-26,307,-34.0,-7.285714285714286,52.57142857142857,-48.714285714285715,-47.142857142857146,16.142857142857142
2021-04-26,308,-70.0,-29.142857142857142,-36.42857142857143,-63.142857142857146,-53.714285714285715,15.142857142857142
2021-05-03,276,-83.28571428571429,-46.285714285714285,-80.0,-68.85714285714286,-60.0,
2021-05-03,277,-18.857142857142858,0.5714285714285714,57.42857142857143,-29.0,-32.0,8.142857142857142
2021-05-03,278,-26.285714285714285,-0.5714285714285714,61.714285714285715,-36.857142857142854,-36.285714285714285,12.285714285714286
2021-05-03,279,-29.428571428571427,2.7142857142857144,50.142857142857146,-40.857142857142854,-32.57142857142857,11.142857142857142
2021-05-03,280,-24.285714285714285,5.0,80.42857142857143,-35.57142857142857,-35.142857142857146,10.0
2021-05-03,281,-26.142857142857142,4.142857142857143,38.285714285714285,-40.857142857142854,-36.57142857142857,13.714285714285714
2021-05-03,282,-66.71428571428571,-23.571428571428573,25.714285714285715,-55.857142857142854,-45.285714285714285,15.857142857142858
2021-05-03,283,-31.571428571428573,5.714285714285714,55.714285714285715,-43.142857142857146,-28.714285714285715,11.285714285714286
2021-05-03,284,-22.857142857142858,3.4285714285714284,58.57142857142857,-40.42857142857143,-34.857142857142854,11.285714285714286
2021-05-03,285,-23.857142857142858,1.8571428571428572,28.428571428571427,-38.0,-29.428571428571427,9.571428571428571
2021-05-03,286,-31.571428571428573,1.8571428571428572,15.857142857142858,-33.285714285714285,-40.142857142857146,12.285714285714286
2021-05-03,287,-46.285714285714285,3.4285714285714284,71.28571428571429,-45.0,-39.857142857142854,13.285714285714286
2021-05-03,288,-50.0,-13.428571428571429,33.714285714285715,-42.42857142857143,-46.57142857142857,14.571428571428571
2021-05-03,289,-30.571428571428573,-4.142857142857143,39.714285714285715,-42.285714285714285,-43.285714285714285,12.0
2021-05-03,290,-27.142857142857142,7.0,87.42857142857143,-34.285714285714285,-24.714285714285715,11.285714285714286
2021-05-03,291,-29.285714285714285,0.8571428571428571,29.571428571428573,-30.285714285714285,-29.285714285714285,10.285714285714286
2021-05-03,292,-27.857142857142858,1.2857142857142858,77.0,-66.14285714285714,-29.571428571428573,10.714285714285714
2021-05-03,293,-25.0,2.5714285714285716,58.57142857142857,-34.142857142857146,-31.428571428571427,10.571428571428571
2021-05-03,294,-62.142857142857146,-12.0,71.85714285714286,-68.28571428571429,-50.57142857142857,16.571428571428573
2021-05-03,295,-58.57142857142857,6.571428571428571,7.714285714285714,-57.285714285714285,-43.857142857142854,14.285714285714286
2021-05-03,296,-33.714285714285715,-9.0,103.5,-39.42857142857143,-36.714285714285715,13.428571428571429
2021-05-03,297,-45.714285714285715,-4.857142857142857,37.285714285714285,-50.857142857142854,-41.142857142857146,14.285714285714286
2021-05-03,298,-22.428571428571427,10.0,64.14285714285714,-38.285714285714285,-39.0,13.571428571428571
2021-05-03,299,-35.142857142857146,-3.857142857142857,45.714285714285715,-40.0,-35.142857142857146,12.285714285714286
2021-05-03,300,-32.285714285714285,2.0,186.28571428571428,-38.57142857142857,-30.428571428571427,10.285714285714286
2021-05-03,301,-31.571428571428573,2.7142857142857144,28.428571428571427,-39.285714285714285,-36.57142857142857,11.0
2021-05-03,302,-31.285714285714285,7.285714285714286,41.42857142857143,-48.857142857142854,-44.714285714285715,14.428571428571429
2021-05-03,303,-45.714285714285715,-7.857142857142857,9.857142857142858,-48.0,-40.57142857142857,14.285714285714286
2021-05-03,304,-25.0,-2.0,64.85714285714286,-46.285714285714285,-38.42857142857143,11.857142857142858
2021-05-03,305,-53.142857142857146,-7.428571428571429,-10.714285714285714,-51.285714285714285,-45.285714285714285,15.428571428571429
2021-05-03,306,-14.285714285714286,1.4285714285714286,37.0,-40.714285714285715,-37.42857142857143,11.142857142857142
2021-05-03,307,-35.57142857142857,-5.714285714285714,52.285714285714285,-46.285714285714285,-42.142857142857146,16.0
2021-05-03,308,-71.14285714285714,-27.285714285714285,-37.57142857142857,-63.0,-49.857142857142854,15.285714285714286
2021-05-10,276,-81.0,-43.857142857142854,-80.14285714285714,-67.0,-59.0,
2021-05-10,277,-17.428571428571427,-0.42857142857142855,51.57142857142857,-30.571428571428573,-35.285714285714285,7.714285714285714
2021-05-10,278,-24.428571428571427,0.14285714285714285,45.142857142857146,-37.142857142857146,-36.714285714285715,11.857142857142858
2021-05-10,279,-27.142857142857142,3.5714285714285716,46.285714285714285,-40.0,-32.42857142857143,10.714285714285714
2021-05-10,280,-21.142857142857142,3.7142857142857144,66.42857142857143,-33.714285714285715,-35.42857142857143,9.714285714285714
2021-05-10,281,-25.571428571428573,3.142857142857143,31.0,-41.0,-36.57142857142857,12.857142857142858
2021-05-10,282,-65.71428571428571,-24.857142857142858,15.857142857142858,-53.857142857142854,-45.857142857142854,15.428571428571429
2021-05-10,283,-30.142857142857142,5.428571428571429,45.57142857142857,-42.285714285714285,-28.285714285714285,11.0
2021-05-10,284,-18.714285714285715,2.7142857142857144,55.285714285714285,-40.0,-35.57142857142857,11.0
2021-05-10,285,-23.0,0.7142857142857143,20.142857142857142,-37.714285714285715,-29.571428571428573,9.142857142857142
2021-05-10,286,-29.142857142857142,-0.14285714285714285,7.142857142857143,-32.857142857142854,-40.57142857142857,11.857142857142858
2021-05-10,287,-44.142857142857146,2.5714285714285716,57.285714285714285,-44.57142857142857,-40.285714285714285,12.857142857142858
2021-05-10,288,-43.285714285714285,-14.0,27.285714285714285,-37.714285714285715,-45.57142857142857,13.714285714285714
2021-05-10,289,-28.571428571428573,-4.857142857142857,35.42857142857143,-40.857142857142854,-43.857142857142854,11.571428571428571
2021-05-10,290,-24.571428571428573,6.428571428571429,69.71428571428571,-31.714285714285715,-22.285714285714285,10.857142857142858
2021-05-10,291,-26.428571428571427,1.7142857142857142,22.285714285714285,-28.428571428571427,-28.428571428571427,10.0
2021-05-10,292,-27.0,-1.2857142857142858,63.57142857142857,-65.71428571428571,-29.571428571428573,10.285714285714286
2021-05-10,293,-23.0,3.2857142857142856,50.857142857142854,-33.857142857142854,-30.285714285714285,10.0
2021-05-10,294,-60.142857142857146,-13.571428571428571,59.857142857142854,-68.0,-51.42857142857143,15.857142857142858
2021-05-10,295,-54.285714285714285,8.714285714285714,4.142857142857143,-56.285714285714285,-44.57142857142857,13.571428571428571
2021-05-10,296,-31.857142857142858,-8.0,48.0,-39.42857142857143,-36.714285714285715,12.857142857142858
2021-05-10,297,-43.42857142857143,-5.285714285714286,32.857142857142854,-49.285714285714285,-40.857142857142854,13.857142857142858
2021-05-10,298,-20.285714285714285,11.285714285714286,54.0,-35.142857142857146,-37.57142857142857,12.857142857142858
2021-05-10,299,-33.57142857142857,-3.857142857142857,35.142857142857146,-40.142857142857146,-34.42857142857143,12.428571428571429
2021-05-10,300,-32.285714285714285,1.1428571428571428,180.42857142857142,-37.857142857142854,-30.714285714285715,9.428571428571429
2021-05-10,301,-29.571428571428573,1.8571428571428572,14.857142857142858,-41.142857142857146,-40.285714285714285,10.142857142857142
2021-05-10,302,-29.571428571428573,8.0,34.857142857142854,-46.57142857142857,-44.42857142857143,14.0
2021-05-10,303,-44.142857142857146,-8.428571428571429,5.857142857142857,-46.285714285714285,-39.0,13.714285714285714
2021-05-10,304,-22.571428571428573,-2.2857142857142856,50.714285714285715,-44.714285714285715,-38.857142857142854,11.571428571428571
2021-05-10,305,-52.142857142857146,-9.0,-10.285714285714286,-50.142857142857146,-46.57142857142857,14.571428571428571
2021-05-10,306,-11.857142857142858,0.8571428571428571,32.142857142857146,-40.42857142857143,-38.142857142857146,10.428571428571429
2021-05-10,307,-33.857142857142854,-5.0,43.42857142857143,-44.857142857142854,-42.285714285714285,15.571428571428571
2021-05-10,308,-68.85714285714286,-26.285714285714285,-34.57142857142857,-60.285714285714285,-49.57142857142857,14.571428571428571
2021-05-17,276,-73.0,-40.285714285714285,-76.85714285714286,-59.714285714285715,-57.0,
2021-05-17,277,-13.285714285714286,-0.5714285714285714,52.42857142857143,-29.714285714285715,-33.285714285714285,7.0
2021-05-17,278,-20.857142857142858,0.2857142857142857,37.42857142857143,-37.857142857142854,-34.42857142857143,10.285714285714286
2021-05-17,279,-22.428571428571427,3.7142857142857144,42.714285714285715,-40.142857142857146,-30.571428571428573,9.428571428571429
2021-05-17,280,-17.857142857142858,4.285714285714286,50.42857142857143,-34.714285714285715,-32.714285714285715,8.571428571428571
2021-05-17,281,-20.142857142857142,1.8571428571428572,19.428571428571427,-38.714285714285715,-34.285714285714285,11.428571428571429
2021-05-17,282,-60.142857142857146,-24.142857142857142,5.857142857142857,-45.285714285714285,-42.285714285714285,13.0
2021-05-17,283,-26.285714285714285,4.714285714285714,34.142857142857146,-40.57142857142857,-26.285714285714285,9.714285714285714
2021-05-17,284,-18.285714285714285,2.5714285714285716,38.857142857142854,-40.142857142857146,-33.142857142857146,9.714285714285714
2021-05-17,285,-19.857142857142858,-1.5714285714285714,11.714285714285714,-39.42857142857143,-28.142857142857142,8.285714285714286
2021-05-17,286,-24.0,-0.2857142857142857,2.0,-30.428571428571427,-38.714285714285715,10.714285714285714
2021-05-17,287,-37.857142857142854,3.4285714285714284,48.0,-41.285714285714285,-37.42857142857143,11.142857142857142
2021-05-17,288,-39.42857142857143,-16.142857142857142,20.0,-38.57142857142857,-43.0,12.285714285714286
2021-05-17,289,-24.571428571428573,-5.571428571428571,20.714285714285715,-39.285714285714285,-41.714285714285715,10.142857142857142
2021-05-17,290,-20.285714285714285,5.714285714285714,63.42857142857143,-29.428571428571427,-19.857142857142858,10.0
2021-05-17,291,-19.285714285714285,1.1428571428571428,17.285714285714285,-29.428571428571427,-27.0,8.714285714285714
2021-05-17,292,-23.571428571428573,-1.8571428571428572,53.857142857142854,-62.857142857142854,-27.571428571428573,9.0
2021-05-17,293,-21.714285714285715,3.2857142857142856,40.57142857142857,-31.142857142857142,-27.285714285714285,9.0
2021-05-17,294,-53.857142857142854,-14.142857142857142,47.57142857142857,-65.85714285714286,-49.42857142857143,14.142857142857142
2021-05-17,295,-47.714285714285715,7.714285714285714,-2.4285714285714284,-49.142857142857146,-41.57142857142857,12.285714285714286
2021-05-17,296,-26.571428571428573,-11.0,65.0,-37.714285714285715,-34.42857142857143,11.571428571428571
2021-05-17,297,-39.285714285714285,-4.714285714285714,27.571428571428573,-45.285714285714285,-38.57142857142857,12.142857142857142
2021-05-17,298,-16.571428571428573,11.714285714285714,41.857142857142854,-34.285714285714285,-36.57142857142857,11.571428571428571
2021-05-17,299,-28.571428571428573,-6.142857142857143,22.428571428571427,-37.57142857142857,-31.428571428571427,10.571428571428571
2021-05-17,300,-29.142857142857142,0.8571428571428571,169.28571428571428,-37.857142857142854,-26.571428571428573,8.571428571428571
2021-05-17,301,-26.428571428571427,0.0,6.714285714285714,-40.0,-37.285714285714285,9.285714285714286
2021-05-17,302,-22.857142857142858,5.142857142857143,16.571428571428573,-42.57142857142857,-43.142857142857146,12.285714285714286
2021-05-17,303,-39.285714285714285,-7.428571428571429,5.285714285714286,-41.285714285714285,-35.57142857142857,12.142857142857142
2021-05-17,304,-16.857142857142858,-4.0,37.142857142857146,-43.0,-36.857142857142854,10.285714285714286
2021-05-17,305,-45.57142857142857,-9.142857142857142,-12.428571428571429,-47.714285714285715,-42.857142857142854,12.714285714285714
2021-05-17,306,-8.714285714285714,-1.1428571428571428,22.0,-38.0,-35.42857142857143,9.285714285714286
2021-05-17,307,-30.428571428571427,-6.0,26.714285714285715,-42.57142857142857,-39.42857142857143,13.428571428571429
2021-05-17,308,-60.142857142857146,-20.571428571428573,-35.0,-52.57142857142857,-46.142857142857146,12.571428571428571
2021-05-24,276,-69.28571428571429,-38.0,-67.42857142857143,-61.0,-62.8,
2021-05-24,277,-7.0,1.7142857142857142,114.28571428571429,-28.428571428571427,-36.714285714285715,5.857142857142857
2021-05-24,278,-13.142857142857142,3.2857142857142856,96.28571428571429,-34.857142857142854,-36.57142857142857,8.571428571428571
2021-05-24,279,-18.0,6.142857142857143,88.71428571428571,-40.285714285714285,-36.142857142857146,8.714285714285714
2021-05-24,280,-8.857142857142858,8.714285714285714,133.85714285714286,-29.857142857142858,-35.57142857142857,7.0
2021-05-24,281,-14.428571428571429,5.142857142857143,54.142857142857146,-39.0,-37.142857142857146,9.714285714285714
2021-05-24,282,-52.285714285714285,-19.142857142857142,59.42857142857143,-42.714285714285715,-44.714285714285715,10.0
2021-05-24,283,-19.0,8.571428571428571,81.14285714285714,-39.285714285714285,-32.285714285714285,8.571428571428571
2021-05-24,284,-10.714285714285714,5.285714285714286,108.71428571428571,-38.57142857142857,-36.42857142857143,7.857142857142857
2021-05-24,285,-15.571428571428571,1.1428571428571428,60.857142857142854,-40.0,-32.714285714285715,7.142857142857143
2021-05-24,286,-12.571428571428571,7.142857142857143,64.28571428571429,-26.285714285714285,-41.0,8.857142857142858
2021-05-24,287,-28.714285714285715,6.142857142857143,108.85714285714286,-40.142857142857146,-40.714285714285715,8.571428571428571
2021-05-24,288,-37.714285714285715,-16.0,56.42857142857143,-38.285714285714285,-46.714285714285715,9.285714285714286
2021-05-24,289,-19.0,-3.4285714285714284,73.14285714285714,-37.0,-45.0,7.857142857142857
2021-05-24,290,-11.0,9.0,131.5,-25.857142857142858,-27.0,8.428571428571429
2021-05-24,291,-13.571428571428571,3.0,53.857142857142854,-32.0,-32.57142857142857,7.714285714285714
2021-05-24,292,-16.857142857142858,0.42857142857142855,119.71428571428571,-61.57142857142857,-34.0,7.857142857142857
2021-05-24,293,-16.428571428571427,5.857142857142857,88.14285714285714,-29.857142857142858,-31.0,7.714285714285714
2021-05-24,294,-48.285714285714285,-15.285714285714286,85.85714285714286,-66.14285714285714,-50.857142857142854,10.571428571428571
2021-05-24,295,-36.57142857142857,10.714285714285714,26.571428571428573,-51.857142857142854,-47.285714285714285,9.714285714285714
2021-05-24,296,-15.714285714285714,-8.0,121.0,-33.42857142857143,-35.142857142857146,9.571428571428571
2021-05-24,297,-30.285714285714285,-1.5714285714285714,98.28571428571429,-40.42857142857143,-38.714285714285715,9.571428571428571
2021-05-24,298,-11.0,14.428571428571429,99.0,-32.857142857142854,-41.57142857142857,9.428571428571429
2021-05-24,299,-21.428571428571427,-2.857142857142857,62.142857142857146,-37.142857142857146,-37.57142857142857,9.142857142857142
2021-05-24,300,-22.714285714285715,2.5714285714285716,259.2857142857143,-33.285714285714285,-32.285714285714285,6.571428571428571
2021-05-24,301,-20.0,3.142857142857143,84.71428571428571,-38.285714285714285,-41.57142857142857,7.857142857142857
2021-05-24,302,-7.857142857142857,8.285714285714286,85.71428571428571,-37.285714285714285,-48.285714285714285,9.714285714285714
2021-05-24,303,-30.428571428571427,-4.714285714285714,46.142857142857146,-36.0,-37.57142857142857,9.571428571428571
2021-05-24,304,-8.714285714285714,-0.7142857142857143,93.0,-42.0,-40.0,8.285714285714286
2021-05-24,305,-40.142857142857146,-4.857142857142857,26.285714285714285,-46.57142857142857,-44.714285714285715,9.571428571428571
2021-05-24,306,-0.42857142857142855,2.4285714285714284,70.42857142857143,-36.857142857142854,-39.857142857142854,7.571428571428571
2021-05-24,307,-22.857142857142858,-5.714285714285714,68.85714285714286,-41.285714285714285,-40.42857142857143,10.285714285714286
2021-05-24,308,-52.714285714285715,-15.0,-1.5714285714285714,-49.0,-49.0,9.857142857142858
2021-05-31,276,-69.42857142857143,-38.57142857142857,-61.0,-61.142857142857146,-59.2,
2021-05-31,277,-6.428571428571429,3.857142857142857,115.42857142857143,-27.714285714285715,-36.857142857142854,6.285714285714286
2021-05-31,278,-11.428571428571429,5.428571428571429,95.14285714285714,-36.714285714285715,-36.285714285714285,9.571428571428571
2021-05-31,279,-17.428571428571427,6.142857142857143,82.57142857142857,-43.0,-35.142857142857146,9.0
2021-05-31,280,-10.142857142857142,9.428571428571429,137.57142857142858,-34.0,-33.714285714285715,7.714285714285714
2021-05-31,281,-14.285714285714286,7.285714285714286,47.142857142857146,-40.142857142857146,-39.0,10.571428571428571
2021-05-31,282,-52.42857142857143,-18.428571428571427,54.857142857142854,-45.142857142857146,-44.42857142857143,11.142857142857142
2021-05-31,283,-18.285714285714285,8.428571428571429,78.71428571428571,-40.42857142857143,-33.714285714285715,9.428571428571429
2021-05-31,284,-11.142857142857142,7.285714285714286,108.85714285714286,-38.57142857142857,-36.0,8.285714285714286
2021-05-31,285,-14.0,2.4285714285714284,54.0,-40.142857142857146,-32.714285714285715,7.571428571428571
2021-05-31,286,-13.0,7.0,51.714285714285715,-27.0,-40.57142857142857,9.714285714285714
2021-05-31,287,-31.428571428571427,7.428571428571429,106.14285714285714,-39.0,-38.857142857142854,9.857142857142858
2021-05-31,288,-38.57142857142857,-13.714285714285714,55.42857142857143,-37.57142857142857,-45.42857142857143,10.857142857142858
2021-05-31,289,-20.285714285714285,-0.8571428571428571,70.28571428571429,-36.42857142857143,-44.285714285714285,8.428571428571429
2021-05-31,290,-11.0,11.0,149.42857142857142,-29.571428571428573,-25.714285714285715,8.857142857142858
2021-05-31,291,-12.571428571428571,5.714285714285714,49.42857142857143,-29.857142857142858,-32.57142857142857,7.857142857142857
2021-05-31,292,-16.285714285714285,3.5714285714285716,126.57142857142857,-61.42857142857143,-34.0,8.428571428571429
2021-05-31,293,-14.571428571428571,8.142857142857142,85.0,-32.142857142857146,-30.857142857142858,8.142857142857142
2021-05-31,294,-49.142857142857146,-12.571428571428571,91.0,-66.14285714285714,-48.285714285714285,12.285714285714286
2021-05-31,295,-35.142857142857146,9.714285714285714,23.0,-50.42857142857143,-46.142857142857146,10.428571428571429
2021-05-31,296,-15.0,-5.571428571428571,87.0,-34.142857142857146,-36.857142857142854,10.428571428571429
2021-05-31,297,-31.285714285714285,0.14285714285714285,104.57142857142857,-43.285714285714285,-36.857142857142854,10.571428571428571
2021-05-31,298,-11.714285714285714,14.857142857142858,95.71428571428571,-35.142857142857146,-42.285714285714285,10.285714285714286
2021-05-31,299,-21.0,-1.0,63.0,-39.142857142857146,-38.0,10.0
2021-05-31,300,-22.428571428571427,4.0,251.14285714285714,-35.0,-31.571428571428573,7.285714285714286
2021-05-31,301,-19.857142857142858,4.571428571428571,78.28571428571429,-39.42857142857143,-42.42857142857143,8.285714285714286
2021-05-31,302,-14.428571428571429,9.285714285714286,76.0,-40.142857142857146,-51.0,10.571428571428571
2021-05-31,303,-30.857142857142858,-3.142857142857143,43.142857142857146,-39.857142857142854,-36.57142857142857,10.571428571428571
2021-05-31,304,-9.0,0.7142857142857143,85.28571428571429,-45.57142857142857,-41.0,9.428571428571429
2021-05-31,305,-41.0,-3.0,23.714285714285715,-46.57142857142857,-44.0,11.0
2021-05-31,306,-1.1428571428571428,3.142857142857143,62.714285714285715,-38.142857142857146,-40.57142857142857,8.285714285714286
2021-05-31,307,-24.285714285714285,-2.0,73.28571428571429,-41.42857142857143,-38.714285714285715,12.142857142857142
2021-05-31,308,-53.857142857142854,-15.857142857142858,-3.4285714285714284,-49.714285714285715,-45.57142857142857,10.857142857142858
2021-06-07,276,-67.71428571428571,-38.57142857142857,-58.285714285714285,-57.57142857142857,-57.8,
2021-06-07,277,-5.857142857142857,8.857142857142858,126.42857142857143,-21.857142857142858,-28.714285714285715,4.857142857142857
2021-06-07,278,-13.714285714285714,8.142857142857142,100.28571428571429,-33.857142857142854,-29.428571428571427,8.428571428571429
2021-06-07,279,-16.428571428571427,12.571428571428571,85.71428571428571,-35.857142857142854,-27.285714285714285,8.0
2021-06-07,280,-10.0,12.142857142857142,161.71428571428572,-29.571428571428573,-28.428571428571427,6.285714285714286
2021-06-07,281,-15.0,10.857142857142858,51.42857142857143,-36.285714285714285,-30.428571428571427,9.285714285714286
2021-06-07,282,-52.42857142857143,-17.428571428571427,70.85714285714286,-42.0,-37.857142857142854,10.285714285714286
2021-06-07,283,-19.571428571428573,12.714285714285714,81.14285714285714,-36.57142857142857,-25.428571428571427,8.0
2021-06-07,284,-11.714285714285714,12.0,113.85714285714286,-35.42857142857143,-29.714285714285715,7.142857142857143
2021-06-07,285,-15.142857142857142,6.285714285714286,48.142857142857146,-36.857142857142854,-25.428571428571427,6.142857142857143
2021-06-07,286,-16.571428571428573,10.428571428571429,49.857142857142854,-24.857142857142858,-34.142857142857146,8.285714285714286
2021-06-07,287,-28.571428571428573,12.428571428571429,125.85714285714286,-38.285714285714285,-32.57142857142857,8.285714285714286
2021-06-07,288,-41.142857142857146,-12.571428571428571,73.42857142857143,-33.857142857142854,-40.285714285714285,9.142857142857142
2021-06-07,289,-19.285714285714285,1.2857142857142858,79.0,-36.714285714285715,-39.285714285714285,7.571428571428571
2021-06-07,290,-12.285714285714286,15.571428571428571,162.42857142857142,-26.428571428571427,-17.428571428571427,7.714285714285714
2021-06-07,291,-15.714285714285714,9.285714285714286,50.42857142857143,-25.857142857142858,-23.0,6.857142857142857
2021-06-07,292,-15.428571428571429,5.285714285714286,126.42857142857143,-60.57142857142857,-27.0,7.142857142857143
2021-06-07,293,-12.714285714285714,12.428571428571429,87.85714285714286,-28.285714285714285,-23.714285714285715,7.0
2021-06-07,294,-46.714285714285715,-9.857142857142858,114.85714285714286,-66.14285714285714,-44.142857142857146,11.0
2021-06-07,295,-38.714285714285715,13.428571428571429,29.285714285714285,-46.57142857142857,-38.857142857142854,9.285714285714286
2021-06-07,296,-19.142857142857142,-3.142857142857143,110.5,-31.714285714285715,-28.714285714285715,9.285714285714286
2021-06-07,297,-30.142857142857142,3.857142857142857,104.0,-42.0,-30.714285714285715,9.571428571428571
2021-06-07,298,-9.857142857142858,20.857142857142858,107.85714285714286,-29.714285714285715,-34.857142857142854,9.142857142857142
2021-06-07,299,-22.714285714285715,2.142857142857143,66.57142857142857,-36.142857142857146,-30.0,8.714285714285714
2021-06-07,300,-24.714285714285715,5.571428571428571,275.2857142857143,-31.0,-25.285714285714285,5.857142857142857
